Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin
27047;р. Дніпро, 476 км, м. Верхньодніпровськ, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0476 22 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.662494;34.362500;2018-08-08;NULL;3.8999999999999999;12.6;8.4499999999999993;34.149999999999999;28.93;0.48999999999999999;0.5;2.9999999999999999E-2;0.57999999999999996;2.5000000000000001E-2;NULL;38.200000000000003;NULL;NULL;NULL
27047;р. Дніпро, 476 км, м. Верхньодніпровськ, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0476 22 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.662494;34.362500;2018-10-02;NULL;3.5;15.6;8.0899999999999999;29.219999999999999;21.27;0.51000000000000001;3.9300000000000002;7.0000000000000007E-2;0.14000000000000001;2.5000000000000001E-2;NULL;35.200000000000003;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-01-20;NULL;1.3;5.0;11.140000000000001;38.469999999999999;27.379999999999999;0.20999999999999999;0.97999999999999998;2.9999999999999999E-2;0.23999999999999999;2.5000000000000001E-2;NULL;21.0;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-02-02;NULL;1.5;5.0;12.09;32.920000000000002;28.48;0.22;1.1899999999999999;2.9999999999999999E-2;8.9999999999999997E-2;2.5000000000000001E-2;NULL;22.800000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-03-16;NULL;2.6000000000000001;5.2000000000000002;11.49;38.689999999999998;31.399999999999999;0.26000000000000001;0.5;2.9999999999999999E-2;0.14000000000000001;2.5000000000000001E-2;NULL;21.699999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-04-05;NULL;2.7999999999999998;6.2999999999999998;11.289999999999999;40.530000000000001;28.850000000000001;0.25;0.5;2.9999999999999999E-2;0.14000000000000001;2.5000000000000001E-2;NULL;21.800000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-05-11;NULL;1.7;6.2000000000000002;9.6899999999999995;41.560000000000002;25.559999999999999;0.31;0.5;2.9999999999999999E-2;0.14999999999999999;2.5000000000000001E-2;NULL;24.399999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-06-07;NULL;2.2000000000000002;8.3000000000000007;10.390000000000001;38.990000000000002;29.210000000000001;0.23999999999999999;0.5;2.9999999999999999E-2;8.9999999999999997E-2;2.5000000000000001E-2;NULL;23.600000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-07-12;NULL;3.5;11.4;6.3099999999999996;46.710000000000001;28.640000000000001;0.71999999999999997;0.5;4.0000000000000001E-2;0.68000000000000005;2.5000000000000001E-2;NULL;31.800000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-08-03;NULL;2.7000000000000002;10.199999999999999;7.2400000000000002;36.420000000000002;28.649999999999999;0.5;0.66000000000000003;5.0000000000000003E-2;0.68000000000000005;2.5000000000000001E-2;NULL;32.399999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-09-06;NULL;2.2999999999999998;12.199999999999999;7.4000000000000004;37.450000000000003;23.039999999999999;0.41999999999999998;1.8300000000000001;7.0000000000000007E-2;0.55000000000000004;2.5000000000000001E-2;NULL;31.899999999999999;NULL;NULL;NULL
27045;р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0550 20 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.005178;33.585653;2017-11-07;NULL;4.5999999999999996;7.9000000000000004;6.0;38.0;21.0;1.4279999999999999;0.623;2.9999999999999999E-2;0.39500000000000002;6.4000000000000001E-2;14.24;36.899999999999999;NULL;NULL;NULL
27045;р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0550 20 53;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області;49.005178;33.585653;2017-12-07;NULL;4.2400000000000002;7.2999999999999998;9.1600000000000001;42.0;22.0;0.62;0.71399999999999997;2.9999999999999999E-2;0.40600000000000003;7.0999999999999994E-2;12.73;35.899999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-10-04;NULL;2.5;12.300000000000001;7.1200000000000001;30.859999999999999;27.120000000000001;0.34000000000000002;1.49;2.9999999999999999E-2;0.63;2.5000000000000001E-2;NULL;29.800000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-11-08;NULL;3.3999999999999999;5.2000000000000002;9.8499999999999996;34.149999999999999;28.93;0.34999999999999998;1.55;2.9999999999999999E-2;0.22;2.5000000000000001E-2;NULL;27.199999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2016-12-06;NULL;2.7000000000000002;7.4000000000000004;9.6699999999999999;38.060000000000002;24.82;0.34999999999999998;2.77;2.9999999999999999E-2;0.25;2.5000000000000001E-2;NULL;27.100000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-01-17;NULL;2.2000000000000002;5.5999999999999996;10.66;46.090000000000003;30.129999999999999;0.23000000000000001;2.7599999999999998;2.9999999999999999E-2;0.26000000000000001;2.5000000000000001E-2;NULL;23.699999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-02-07;NULL;1.2;7.0;10.27;37.859999999999999;23.039999999999999;0.26000000000000001;1.6699999999999999;2.9999999999999999E-2;0.39000000000000001;2.5000000000000001E-2;NULL;31.100000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-03-14;NULL;1.8;9.8000000000000007;9.8699999999999992;31.48;26.59;0.26000000000000001;1.4199999999999999;4.0000000000000001E-2;0.17000000000000001;2.5000000000000001E-2;NULL;29.699999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-04-04;NULL;3.3999999999999999;7.5999999999999996;9.2699999999999996;34.770000000000003;30.949999999999999;0.31;0.51000000000000001;2.9999999999999999E-2;0.13;2.5000000000000001E-2;NULL;30.5;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-05-11;NULL;2.8999999999999999;8.6999999999999993;8.9199999999999999;44.960000000000001;30.949999999999999;0.34999999999999998;1.49;4.0000000000000001E-2;5.0000000000000003E-2;2.5000000000000001E-2;NULL;29.699999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-06-07;NULL;2.6000000000000001;19.399999999999999;10.4;45.990000000000002;28.359999999999999;0.37;1.0600000000000001;8.0000000000000002E-2;0.14999999999999999;2.5000000000000001E-2;NULL;32.899999999999999;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-07-04;NULL;4.5;12.300000000000001;7.2599999999999998;36.009999999999998;30.129999999999999;0.32000000000000001;0.5;2.9999999999999999E-2;0.19;2.5000000000000001E-2;NULL;32.600000000000001;NULL;NULL;NULL
27048;р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0462 23 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.583744;34.482694;2017-08-01;NULL;3.0;12.199999999999999;6.0;37.450000000000003;35.450000000000003;0.31;0.56000000000000005;2.9999999999999999E-2;0.31;2.5000000000000001E-2;NULL;35.200000000000003;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2017-03-21;NULL;2.8999999999999999;14.0;9.0;46.399999999999999;11.300000000000001;0.44;1.8799999999999999;0.02;0.33000000000000002;0.0;NULL;20.0;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2017-05-16;NULL;5.0;10.5;13.0;47.399999999999999;9.9000000000000004;0.46999999999999997;1.4299999999999999;0.17999999999999999;0.35999999999999999;0.0;NULL;33.0;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2017-08-02;NULL;3.5;11.0;11.300000000000001;46.399999999999999;4.2999999999999998;0.37;0.14000000000000001;2.5000000000000001E-2;0.16;0.0;NULL;27.399999999999999;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2017-10-10;NULL;3.6000000000000001;8.0;11.300000000000001;39.700000000000003;21.300000000000001;0.56000000000000005;0.95999999999999996;0.027;0.22;0.0;NULL;23.5;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2018-03-20;NULL;2.3999999999999999;7.5;11.300000000000001;20.800000000000001;5.6500000000000004;0.58999999999999997;4.0999999999999996;4.0000000000000001E-2;0.16;0.0;NULL;14.5;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2018-05-15;NULL;2.8999999999999999;9.5;11.9;24.0;5.6399999999999997;0.47999999999999998;0.33000000000000002;0.11;0.33000000000000002;0.0;NULL;19.0;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2018-07-10;NULL;3.1000000000000001;5.0;12.300000000000001;11.9;11.300000000000001;0.56999999999999995;0.92000000000000004;5.0000000000000003E-2;0.63;0.0;NULL;32.0;NULL;NULL;NULL
26997;р. Шостка, 25 км, с. Гамаліївка, 25 км, с.Гамаліївка,вище техн.в/з м.Шостка ;ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.846289;33.569800;2018-10-09;NULL;4.6399999999999997;7.0;8.6400000000000006;9.0;7.0999999999999996;0.27000000000000002;0.77000000000000002;8.0000000000000002E-2;0.25;0.0;NULL;25.0;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2016-03-01;NULL;4.2999999999999998;8.0;9.9000000000000004;32.700000000000003;21.300000000000001;0.44;1.6499999999999999;0.027;0.68000000000000005;0.0;NULL;42.899999999999999;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2016-06-06;NULL;1.3;10.0;8.9000000000000004;34.200000000000003;14.199999999999999;0.46000000000000002;1.4099999999999999;2.1999999999999999E-2;0.66000000000000003;0.0;NULL;16.300000000000001;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2016-09-22;NULL;2.27;10.0;9.5999999999999996;26.899999999999999;17.0;0.22;1.0700000000000001;0.02;0.26000000000000001;0.0;NULL;17.0;NULL;NULL;NULL
26998;р. Сейм, 230 км, с. Піски, Буринський р-н, паром кордон з Росією;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.234058;34.099636;2016-11-10;NULL;2.2000000000000002;7.0;9.9000000000000004;26.0;15.6;0.29999999999999999;2.0;3.5000000000000003E-2;0.93000000000000005;0.0;NULL;18.0;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2016-09-21;NULL;2.6000000000000001;11.0;7.7000000000000002;31.199999999999999;15.6;0.35999999999999999;1.0900000000000001;0.023;0.51000000000000001;0.0;NULL;21.300000000000001;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2016-11-09;NULL;2.1000000000000001;10.0;8.9000000000000004;36.5;25.5;0.81999999999999995;0.87;6.4000000000000001E-2;0.82999999999999996;0.0;NULL;20.5;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2017-03-21;NULL;3.6000000000000001;11.0;7.7000000000000002;57.700000000000003;12.800000000000001;0.58999999999999997;1.97;0.027;0.89000000000000001;0.0;NULL;20.5;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2017-05-16;NULL;3.1000000000000001;10.0;8.9000000000000004;28.0;21.300000000000001;0.70999999999999996;0.93999999999999995;0.055;0.76000000000000001;0.0;NULL;24.5;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2017-08-01;NULL;35.0;8.0;4.2000000000000002;40.0;14.199999999999999;0.23999999999999999;1.1000000000000001;3.5999999999999997E-2;0.20999999999999999;0.0;NULL;29.0;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2017-10-10;NULL;3.1000000000000001;8.5;8.6999999999999993;37.0;7.2999999999999998;0.44;1.21;0.031;0.31;0.0;NULL;28.0;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2018-03-20;NULL;2.8999999999999999;6.0;8.5;40.0;12.0;0.79000000000000004;2.8300000000000001;4.5999999999999999E-2;0.53000000000000003;0.0;NULL;23.5;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2018-05-15;NULL;3.1000000000000001;8.3000000000000007;6.9000000000000004;23.5;7.0999999999999996;0.59999999999999998;1.1799999999999999;6.4000000000000001E-2;0.38;0.0;NULL;23.0;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2018-07-10;NULL;3.2000000000000002;5.0;8.1999999999999993;18.800000000000001;17.0;0.62;1.77;0.12;0.97999999999999998;0.0;NULL;35.0;NULL;NULL;NULL
26993;р. Знобовка, 7 км, с. Нововасилівка, кордон з Росією, вихід МК осуш. сист., скиди стіч. вод;ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.335631;33.443617;2018-10-09;NULL;3.2000000000000002;8.0;6.7199999999999998;22.800000000000001;18.399999999999999;0.56999999999999995;0.94999999999999996;8.0000000000000002E-2;0.76000000000000001;0.0;NULL;20.0;NULL;NULL;NULL
26994;руч. Знаменка, 5 км, смт. Білі Березки, нижче міста, кордон з РФ;ЧЕР ДНЕПР 0892 0556 0013 0022 0000 0005 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.355000;33.500000;2016-03-01;NULL;3.0;11.0;6.7000000000000002;44.299999999999997;12.800000000000001;0.58999999999999997;3.6000000000000001;2.1999999999999999E-2;1.2;0.0;NULL;32.600000000000001;NULL;NULL;NULL
26994;руч. Знаменка, 5 км, смт. Білі Березки, нижче міста, кордон з РФ;ЧЕР ДНЕПР 0892 0556 0013 0022 0000 0005 01 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;52.355000;33.500000;2016-06-06;NULL;1.8999999999999999;12.0;6.7000000000000002;22.399999999999999;25.5;0.56999999999999995;1.9399999999999999;3.2000000000000001E-2;0.75;0.0;NULL;19.300000000000001;NULL;NULL;NULL
27000;р. Сейм, 66 км, с. Мельня, авто/дор. міст, кордон Сумської і Чернігівської обл.;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0066 03 59;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області;51.332522;33.080416;2018-11-27;NULL;1.9199999999999999;8.0;11.5;32.799999999999997;21.300000000000001;0.23000000000000001;3.2400000000000002;2.9999999999999999E-2;0.60999999999999999;0.0;NULL;24.0;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2016-03-02;NULL;1.98;11.699999999999999;8.1300000000000008;53.539999999999999;16.84;0.29999999999999999;1.6899999999999999;7.9000000000000001E-2;0.52000000000000002;0.01;NULL;27.699999999999999;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2016-06-01;NULL;2.2400000000000002;12.9;8.6899999999999995;31.359999999999999;20.379999999999999;0.32000000000000001;1.097;2.8000000000000001E-2;0.31;0.01;NULL;24.800000000000001;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2016-08-04;NULL;2.1099999999999999;14.1;6.5899999999999999;57.229999999999997;15.07;0.20000000000000001;1.24;5.2999999999999999E-2;1.1699999999999999;0.01;NULL;40.0;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2016-10-06;NULL;1.8700000000000001;11.9;7.7999999999999998;21.379999999999999;18.609999999999999;0.27000000000000002;1.51;4.0000000000000001E-2;1.1699999999999999;0.01;NULL;26.0;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2017-03-09;NULL;1.8100000000000001;19.399999999999999;8.25;34.799999999999997;11.52;0.35999999999999999;1.3700000000000001;0.027;0.56999999999999995;0.01;NULL;26.0;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2017-06-01;NULL;1.99;15.699999999999999;7.9199999999999999;30.100000000000001;13.289999999999999;0.10000000000000001;1.4299999999999999;0.02;0.40000000000000002;0.01;NULL;29.0;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2017-08-09;NULL;1.8500000000000001;13.1;6.9400000000000004;33.259999999999998;13.289999999999999;0.10000000000000001;1.5600000000000001;5.0000000000000003E-2;0.98999999999999999;0.01;NULL;27.600000000000001;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2017-10-03;NULL;1.73;11.800000000000001;7.7599999999999998;34.850000000000001;18.609999999999999;0.20999999999999999;1.71;0.02;0.81999999999999995;0.01;NULL;28.0;NULL;NULL;NULL
27002;р. Сейм, 42 км, м. Батурин, Бахмацького р-ну;ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.339597;32.908183;2018-03-14;NULL;1.9099999999999999;20.800000000000001;8.0399999999999991;32.93;18.609999999999999;0.33000000000000002;1.77;0.047;0.14000000000000001;0.01;NULL;28.300000000000001;NULL;NULL;NULL
